Model:CrossDA_MNet, DataSet: BCI2a, Experiment ID: 202605171115
Sub-1, Epoch [65/500], TLoss_C: 1.160008, TLoss_P: 1.023156, TAcc: 0.941, VLoss_C: 0.17325, VLoss_P: 0.131121, VAcc: 0.7604
Sub-1, Epoch [66/500], TLoss_C: 1.159643, TLoss_P: 1.005763, TAcc: 0.9375, VLoss_C: 0.146236, VLoss_P: 0.119021, VAcc: 0.7743
Sub-1, Epoch [67/500], TLoss_C: 1.239456, TLoss_P: 1.013202, TAcc: 0.9306, VLoss_C: 0.150965, VLoss_P: 0.133079, VAcc: 0.7569
Sub-1, Epoch [68/500], TLoss_C: 1.08352, TLoss_P: 1.020745, TAcc: 0.9444, VLoss_C: 0.14915, VLoss_P: 0.130438, VAcc: 0.7674
Sub-1, Epoch [69/500], TLoss_C: 1.099408, TLoss_P: 1.022438, TAcc: 0.9479, VLoss_C: 0.170751, VLoss_P: 0.142252, VAcc: 0.7604
Sub-1, Epoch [70/500], TLoss_C: 1.101777, TLoss_P: 0.983313, TAcc: 0.9375, VLoss_C: 0.149343, VLoss_P: 0.111226, VAcc: 0.7639
Sub-1, Epoch [71/500], TLoss_C: 1.091048, TLoss_P: 0.968197, TAcc: 0.934, VLoss_C: 0.152397, VLoss_P: 0.13599, VAcc: 0.7604
Sub-1, Epoch [72/500], TLoss_C: 1.079672, TLoss_P: 0.953611, TAcc: 0.9479, VLoss_C: 0.189887, VLoss_P: 0.146741, VAcc: 0.7535
Sub-1, Epoch [73/500], TLoss_C: 1.085724, TLoss_P: 0.947509, TAcc: 0.9375, VLoss_C: 0.150897, VLoss_P: 0.129036, VAcc: 0.7847
Sub-1, Epoch [74/500], TLoss_C: 1.080265, TLoss_P: 0.942743, TAcc: 0.941, VLoss_C: 0.137242, VLoss_P: 0.118013, VAcc: 0.7986
Sub-1, Epoch [75/500], TLoss_C: 1.0436, TLoss_P: 0.946981, TAcc: 0.9375, VLoss_C: 0.163189, VLoss_P: 0.145797, VAcc: 0.7743
Sub-1, Epoch [76/500], TLoss_C: 1.074572, TLoss_P: 0.912826, TAcc: 0.9444, VLoss_C: 0.154853, VLoss_P: 0.125168, VAcc: 0.7639
Sub-1, Epoch [77/500], TLoss_C: 1.054295, TLoss_P: 0.934069, TAcc: 0.9479, VLoss_C: 0.178991, VLoss_P: 0.140227, VAcc: 0.7812
Sub-1, Epoch [78/500], TLoss_C: 1.019626, TLoss_P: 0.926211, TAcc: 0.9514, VLoss_C: 0.157713, VLoss_P: 0.131383, VAcc: 0.7569
Sub-1, Epoch [79/500], TLoss_C: 0.998624, TLoss_P: 0.901419, TAcc: 0.9653, VLoss_C: 0.174198, VLoss_P: 0.135975, VAcc: 0.7431
Sub-1, Epoch [80/500], TLoss_C: 1.022127, TLoss_P: 0.908399, TAcc: 0.941, VLoss_C: 0.146253, VLoss_P: 0.088896, VAcc: 0.7674
Sub-1, Epoch [81/500], TLoss_C: 1.036191, TLoss_P: 0.93293, TAcc: 0.9375, VLoss_C: 0.182506, VLoss_P: 0.143938, VAcc: 0.7674
Sub-1, Epoch [82/500], TLoss_C: 0.965486, TLoss_P: 0.897167, TAcc: 0.9618, VLoss_C: 0.166874, VLoss_P: 0.124531, VAcc: 0.7674
Sub-1, Epoch [83/500], TLoss_C: 1.014341, TLoss_P: 0.941374, TAcc: 0.9514, VLoss_C: 0.135569, VLoss_P: 0.098776, VAcc: 0.7604
Sub-1, Epoch [84/500], TLoss_C: 0.999806, TLoss_P: 0.921546, TAcc: 0.9549, VLoss_C: 0.135587, VLoss_P: 0.09136, VAcc: 0.7778
Sub-1, Epoch [85/500], TLoss_C: 1.01704, TLoss_P: 0.980429, TAcc: 0.9236, VLoss_C: 0.150156, VLoss_P: 0.103971, VAcc: 0.7743
Sub-1, Epoch [86/500], TLoss_C: 0.966591, TLoss_P: 0.917416, TAcc: 0.9444, VLoss_C: 0.156844, VLoss_P: 0.127848, VAcc: 0.7986
Sub-1, Epoch [87/500], TLoss_C: 0.994232, TLoss_P: 0.927182, TAcc: 0.9479, VLoss_C: 0.165859, VLoss_P: 0.112264, VAcc: 0.7917
